SOURCE_POOL;TARGET_POOL;SEMANTICS;P_PARTIAL;NOISE;NFILES_POS;FOLD;ILASP_TRAIN_SUCCEEDED;STORED_MCC;STORED_MCC_FULL;SURFACE_POS;SURFACE_NEG;TP;FP;TN;FN;MCC;ACCURACY;LEARNED_MODEL_FILENAME;SCORE_SECONDS
sparse;dense;STB;0.5;0.1;20;2;1;0.9025419790150203;1.0;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.2
sparse;dense;STB;0.5;0.1;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.18
sparse;dense;STB;0.5;0.1;20;3;1;0.40793005087505674;0.9631774724179828;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.23
sparse;dense;STB;0.5;0.1;60;3;1;0.9;0.9753048303966929;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.19
sparse;dense;STB;0.5;0.1;20;4;1;0.8380894889870759;0.9875771574795098;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.17
sparse;dense;STB;0.5;0.1;60;4;1;0.7617550741785383;0.9753048303966929;80;80;80;2;78;0;0.975305;0.9875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.23
sparse;dense;STB;0.5;0.1;20;5;1;0.4262003789793151;0.9045340337332909;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.2
sparse;dense;STB;0.5;0.1;60;5;1;0.5611932198556243;0.9631774724179828;80;80;80;8;72;0;0.904534;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/STB_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.19
sparse;dense;PRF;1.0;0.0;20;1;1;0.9631774724179828;0.9631774724179828;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.16
sparse;dense;PRF;1.0;0.0;60;3;1;0.8931700896183011;0.8931700896183011;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.15
sparse;dense;PRF;1.0;0.0;20;4;1;0.9375732507716865;0.9375732507716865;80;80;77;1;79;3;0.950297;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.18
sparse;dense;PRF;1.0;0.0;60;4;1;0.9753048303966929;0.9753048303966929;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.17
sparse;dense;PRF;1.0;0.0;20;5;1;0.95;0.95;80;80;77;1;79;3;0.950297;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.13
sparse;dense;PRF;1.0;0.0;60;1;1;0.9631774724179828;0.9631774724179828;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.14
sparse;dense;PRF;1.0;0.0;20;2;1;0.9276125895432153;0.9276125895432153;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.16
sparse;dense;PRF;1.0;0.0;60;2;1;0.9276125895432153;0.9276125895432153;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.17
sparse;dense;PRF;1.0;0.0;20;3;1;0.9276125895432153;0.9276125895432153;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.18
sparse;dense;PRF;1.0;0.0;60;5;1;0.9875771574795098;0.9875771574795098;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.17
sparse;dense;PRF;1.0;0.1;20;1;1;0.9393364366277243;0.9393364366277243;80;80;80;5;75;0;0.939336;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.15
sparse;dense;PRF;1.0;0.1;60;1;1;0.9625752041255982;0.9625752041255982;80;80;79;2;78;1;0.962575;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.16
sparse;dense;PRF;1.0;0.1;20;2;1;0.8130718923008946;0.8130718923008946;80;80;77;38;42;3;0.542137;0.74375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.14
sparse;dense;PRF;1.0;0.1;60;2;1;0.9252891980686574;0.9252891980686574;80;80;77;13;67;3;0.806324;0.9;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.16
sparse;dense;PRF;1.0;0.1;20;3;1;0.7890426067672884;0.7890426067672884;80;80;77;41;39;3;0.511372;0.725;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.18
sparse;dense;PRF;1.0;0.1;60;3;1;0.9261584224952539;0.9261584224952539;80;80;77;2;78;3;0.937573;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.13
sparse;dense;PRF;1.0;0.1;20;4;1;0.9002813819046397;0.9002813819046397;80;80;77;3;77;3;0.925;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.18
sparse;dense;PRF;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.15
sparse;dense;PRF;0.5;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.18
sparse;dense;PRF;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.15
sparse;dense;PRF;0.5;0.0;20;3;1;0.8881246823594386;0.9393364366277243;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.14
sparse;dense;PRF;1.0;0.1;60;4;1;0.876095805063078;0.876095805063078;80;80;77;8;72;3;0.86419;0.93125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.19
sparse;dense;PRF;1.0;0.1;20;5;1;0.901127113779166;0.901127113779166;80;80;77;14;66;3;0.795052;0.89375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.2
sparse;dense;PRF;1.0;0.1;60;5;1;0.9511897312113419;0.9511897312113419;80;80;80;3;77;0;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.15
sparse;dense;PRF;0.5;0.0;20;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.17
sparse;dense;PRF;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.17
sparse;dense;PRF;0.5;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.15
sparse;dense;PRF;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.19
sparse;dense;PRF;0.5;0.0;20;5;1;0.9625752041255982;0.9875771574795098;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.17
sparse;dense;PRF;0.5;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.16
sparse;dense;PRF;0.5;0.1;20;1;1;0.1315903389919538;0.3670855119037598;80;80;46;0;80;34;0.635223;0.7875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.18
sparse;dense;PRF;0.5;0.1;60;1;1;0.8125634840021283;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.18
sparse;dense;PRF;0.5;0.1;20;2;1;0.6901470455042185;0.8892384933409123;80;80;77;10;70;3;0.840725;0.91875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.18
sparse;dense;PRF;0.5;0.1;20;3;1;0.7759705701987263;0.875;80;80;77;2;78;3;0.937573;0.96875;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.21
sparse;dense;PRF;0.5;0.1;60;3;1;0.8931700896183011;0.9276125895432153;80;80;79;0;80;1;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.16
sparse;dense;PRF;0.5;0.1;20;4;1;0.8375654373560399;0.9875771574795098;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.17
sparse;dense;PRF;0.5;0.1;60;4;1;0.8375654373560399;0.9502970142326752;80;80;77;5;75;3;0.900281;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.13
sparse;dense;PRF;0.5;0.1;20;5;1;0.6524001229853358;0.9261584224952539;80;80;77;5;75;3;0.900281;0.95;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.22
sparse;dense;PRF;0.5;0.1;60;5;1;0.8875693440638632;0.9375732507716865;80;80;77;0;80;3;0.963177;0.98125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_sparse/train_output/final_synthetic_v3_sparse_20260707_172223/PRF_partial_0.5/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.18
self;self;ADM;1.0;0.0;20;1;1;0.816496580927726;0.816496580927726;80;80;80;10;70;0;0.881917;0.9375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.17
self;self;ADM;1.0;0.0;60;1;1;0.9672041516493516;0.9672041516493516;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.15
self;self;ADM;1.0;0.0;20;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.13
self;self;ADM;1.0;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.21
self;self;ADM;1.0;0.0;20;3;1;0.9672041516493516;0.9672041516493516;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.18
self;self;ADM;1.0;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.14
self;self;ADM;1.0;0.0;20;4;1;1.0;1.0;80;80;80;10;70;0;0.881917;0.9375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.13
self;self;ADM;1.0;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.18
self;self;ADM;1.0;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.14
self;self;ADM;1.0;0.0;60;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0.lp;0.2
self;self;ADM;1.0;0.1;20;1;1;0.7337993857053428;0.7337993857053428;80;80;80;12;68;0;0.859727;0.925;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_1_pos_20_neg_20_noise_0_1.lp;0.17
self;self;ADM;1.0;0.1;60;1;1;1.0;1.0;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_1_pos_60_neg_60_noise_0_1.lp;0.15
self;self;ADM;1.0;0.1;20;2;1;0.9672041516493516;0.9672041516493516;80;80;80;10;70;0;0.881917;0.9375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_2_pos_20_neg_20_noise_0_1.lp;0.16
self;self;ADM;1.0;0.1;60;2;1;0.9045340337332909;0.9045340337332909;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_2_pos_60_neg_60_noise_0_1.lp;0.18
self;self;ADM;1.0;0.1;20;3;1;0.83753151271601;0.83753151271601;80;80;73;5;75;7;0.850266;0.925;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_3_pos_20_neg_20_noise_0_1.lp;0.17
self;self;ADM;1.0;0.1;60;3;1;1.0;1.0;80;80;80;6;74;0;0.927613;0.9625;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_3_pos_60_neg_60_noise_0_1.lp;0.19
self;self;ADM;1.0;0.1;20;4;1;0.9005004170528446;0.9005004170528446;80;80;73;7;73;7;0.825;0.9125;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_4_pos_20_neg_20_noise_0_1.lp;0.16
self;self;ADM;1.0;0.1;60;4;1;0.9672041516493516;0.9672041516493516;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_4_pos_60_neg_60_noise_0_1.lp;0.24
self;self;ADM;1.0;0.1;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_5_pos_20_neg_20_noise_0_1.lp;0.2
self;self;ADM;1.0;0.1;60;5;1;0.9354143466934853;0.9354143466934853;80;80;80;4;76;0;0.95119;0.975;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_full/ilasp_task_iter_5_pos_60_neg_60_noise_0_1.lp;0.17
self;self;ADM;0.5;0.0;20;1;1;0.30425553170226594;1.0;80;80;80;9;71;0;0.89317;0.94375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_1_pos_20_neg_20_noise_0.lp;0.19
self;self;ADM;0.5;0.0;60;1;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_1_pos_60_neg_60_noise_0.lp;0.17
self;self;ADM;0.5;0.0;20;2;1;0.7399400733959437;1.0;80;80;80;1;79;0;0.987577;0.99375;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_2_pos_20_neg_20_noise_0.lp;0.2
self;self;ADM;0.5;0.0;60;2;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_2_pos_60_neg_60_noise_0.lp;0.18
self;self;ADM;0.5;0.0;20;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_3_pos_20_neg_20_noise_0.lp;0.18
self;self;ADM;0.5;0.0;60;3;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_3_pos_60_neg_60_noise_0.lp;0.15
self;self;ADM;0.5;0.0;20;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_4_pos_20_neg_20_noise_0.lp;0.15
self;self;ADM;0.5;0.0;60;4;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_4_pos_60_neg_60_noise_0.lp;0.17
self;self;ADM;0.5;0.0;20;5;1;1.0;1.0;80;80;80;0;80;0;1.0;1.0;/Users/fdasaro/Desktop/Zlatina/FabioExperimentsMacM4_claude/artifacts/final_synthetic_v3_self/train_output/final_synthetic_v3_self_20260708_104546/ADM_partial_0.5/ilasp_task_iter_5_pos_20_neg_20_noise_0.lp;0.17
